ex-idx ,doc-url,doc-url-hash,model-name,output,INT,INT & AIS,Flagged,Q1,Q2,# agree (INT),# agree (AIS)
467:7,NA,NA,wow-controlled_t5,"well, there are many factors that contribute to fatigue and long work hours.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,3
344:8,NA,NA,wow-controlled_t5,they have never been domesticated.,1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
109:1,NA,NA,wow-t5,i play it a lot. it's a great acoustic stringed instrument!,1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
626:3,NA,NA,wow-reference,dogs and extant grey wolfs are sisters to one another,1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,4
633:3,NA,NA,wow-controlled_t5,"yes, pittsburgh has won more super bowl titles and hosted more conference championship games.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
335:2,NA,NA,wow-controlled_t5,"yes, in modern usage, it means someone who is seized by a criminal abductor in order to compel another party such as a relative, employer, law enforcement, or government to act, or refrain from acting, in a particular way, often under threat of serious physical harm to the hostage(s) after expiration of an ultimatum",1,0,0,"Yes, I understand it.","No, not fully attributable.",4,3
346:5,NA,NA,wow-dinan_et_al,"i am not sure, but i know divorce can vary from sexual incompatibility or lack of independence.",1,0,0,"Yes, I understand it.","No, not fully attributable.",5,4
587:7,NA,NA,wow-reference,"track and field has been around for a long time - in fact, running has been traced all the way back to 776 bc!",1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
261:3,NA,NA,wow-dinan_et_al,"i'm not sure, but i do know that alexander mcqueen was founded in 1971.",1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
710:7,NA,NA,wow-reference,omg! that would be terrible! lol i have colored my hair quite a few times. i've had it done professionally and had my mom do it at home. one time it turned purple. did you have yours done professionally or at home?,1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
796:2,NA,NA,wow-dinan_et_al,it was directed by james cameron and james cameron.,0,0,0,"No, the response is unclear.",,5,-1
55:2,NA,NA,wow-dodeca,"i love vegetables, meats, and condiments!",1,0,0,"Yes, I understand it.","No, not fully attributable.",4,4
102:1,NA,NA,wow-reference,yeah you mean the method of locomotion that humans use to move rapidly on foot. i run all the time!,1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
690:5,NA,NA,wow-dodeca,i used to have a ducati. they were two stroke or four stroke internal combustion engines.,1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
225:4,NA,NA,wow-t5,"yes, it's pretty hot there. the state borders louisiana to the east, arkansas to the northeast, oklahoma to the north, new mexico to the west, and the mexican states of chihuahua, coahuila, nuevo león, and tamaulipas to the southwest.",1,0,0,"Yes, I understand it.","No, not fully attributable.",5,3
740:6,NA,NA,wow-t5,"in the early 20th century, they were called comic strips and animated films.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",4,4
330:1,NA,NA,wow-dinan_et_al,"yes, it is a newspaper based in new york city.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
487:8,NA,NA,wow-controlled_t5,it is uncommon for agoraphobia to resolve without treatment.,1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
825:2,NA,NA,wow-t5,it was largely distinguished from other non-european classical music and some popular musical forms by its staff notation system.,1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
147:4,NA,NA,wow-t5,"i really enjoy reading books, i think it's a good way to share information and ideas.",1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
598:4,NA,NA,wow-dodeca,well she was married to madhavan thampi.,0,0,1,,,-1,-1
903:9,NA,NA,wow-dodeca,"yes, you can specialize in any animal.",1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
782:4,NA,NA,wow-dinan_et_al,"i'm not sure, but they experimented with skiffle, psychedelia, and indian music.",1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
156:4,NA,NA,wow-controlled_t5,they were established in 1995.,1,1,0,"Yes, I understand it.","Yes, fully attributable.",3,3
264:2,NA,NA,wow-dinan_et_al,"i'm not sure, but i do know it's roots from folk music.",0,0,1,,,-1,-1
63:7,NA,NA,wow-reference,i am not sure but ochre and orpiment pigments were used in egyptian and roman times. the pope used the color to represent goden keys of the kingdom.,1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
533:4,NA,NA,wow-dinan_et_al,"i'm not sure, but i know it's the most commonly grown arabica and robusta.",1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
911:7,NA,NA,wow-dinan_et_al,i am not sure but vikings are norse seafarers and swedish.,1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
453:2,NA,NA,wow-controlled_t5,"it causes feelings of shame, deficiency, low self-esteem, and depression.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
500:4,NA,NA,wow-dodeca,"no i have not had to wear progressive lenses, but i have had contact lenses placed directly on the surface of my eye",1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
123:7,NA,NA,wow-dinan_et_al,that's true. the gray wolf are related to the gray wolf.,0,0,0,"No, the response is unclear.",,2,-1
546:6,NA,NA,wow-reference,"the six key areas of personal financial planning, as suggested by the financial planning standards board, are: corporate finance deals with the sources funding and the capital structure of corporations, the actions that managers take to increase the value of the firm to the shareholders, and the tools and analysis used to allocate financial resources.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
917:5,NA,NA,wow-dinan_et_al,"i'm not sure, but i do know that there is no set definition of a tiny house.",1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
166:5,NA,NA,wow-reference,yes i do it symoblises the recovery form four really bad fires that devastated the city,1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
200:7,NA,NA,wow-dinan_et_al,yes he is. he is the best player in all time.,1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
609:2,NA,NA,wow-dinan_et_al,i have been to university of chicago. it holds the top ten positions in various rankings.,0,0,1,,,-1,-1
289:3,NA,NA,wow-dodeca,they rechristened their business as a hamburger stand in the 40's.,0,0,1,,,-1,-1
140:7,NA,NA,wow-t5,"i do not use cosmetics that are common but the most common cosmetics include lipstick, mascara, eye shadow, foundation, rouge, skin cleansers and skin lotions, shampoo, hairstyling products",1,0,0,"Yes, I understand it.","No, not fully attributable.",5,4
250:3,NA,NA,wow-reference,"maybe so friend, maybe so... is it by it's repertoire of movements, or by it's historical period or place or origin or am i off. i can dance pretty great with sick beats, hopefully my knowledge isn't off",1,0,0,"Yes, I understand it.","No, not fully attributable.",3,3
346:1,NA,NA,wow-reference,sure! divorce is essentially the termination of a marriage between two people.,1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
706:3,NA,NA,wow-dinan_et_al,it has three provinces and territories.,0,0,1,,,-1,-1
812:2,NA,NA,wow-dodeca,it is a sports car manufactured by chevrolet.,1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
48:3,NA,NA,wow-reference,"oh yeah, i also like 7-up,5 a brand of lemon-lime flavor",1,0,0,"Yes, I understand it.","No, not fully attributable.",3,3
953:4,NA,NA,wow-dinan_et_al,"i'm not sure, but i do know that birds come from birds bird birds and bird birds.",0,0,0,"No, the response is unclear.",,5,-1
122:5,NA,NA,wow-dinan_et_al,"i'm not sure, but i do know that it's been around for a long time.",1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
150:1,NA,NA,wow-t5,"yes, i like to cook, i like to grill my food over an open fire and bake my food in various types of ovens.",1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
751:2,NA,NA,wow-dodeca,"yes, he is. since its inception, the daily syndicated version has featured alex trebek as host and johnny gilbert as announcer.",1,0,0,"Yes, I understand it.",,2,0
686:9,NA,NA,wow-controlled_t5,yes it was originally introduced as a hardtop and convertible with the fastback version put on sale in august 1964.,0,0,1,,,-1,-1
36:1,NA,NA,wow-t5,i do. i like watching shows on netflix.,0,0,1,,,-1,-1
363:4,NA,NA,wow-dinan_et_al,"it was preceded by the gittern, the vihuela, and the vihuela.",1,0,0,"Yes, I understand it.","No, not fully attributable.",4,2
719:8,NA,NA,wow-controlled_t5,"yes it is, wisconsin is second to michigan in the length of its great lakes coastline",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,3
555:1,NA,NA,wow-dinan_et_al,"yes, it's a great sport. it's a great sport. it's a great sport.",0,0,0,"No, the response is unclear.",,5,-1
445:1,NA,NA,wow-reference,yes! i'm a horse trainer! i use a variety of practices that teach horses to perform behaviors when asked. i love my job. horses are such smart animals!,1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
316:6,NA,NA,wow-reference,super duper cold in the winter! north dakota weathered the great recession in the early 21st century because of all the oil the state produced at that time.,1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
725:6,NA,NA,wow-reference,"that is difficult to say, but it came from the lute family.",1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
5:3,NA,NA,wow-reference,"yes, that's true because the trademark name of budweiser is own by the czech beer maker, budweiser budvar",1,0,0,"Yes, I understand it.","No, not fully attributable.",5,3
15:4,NA,NA,wow-t5,i think he was a goodwill. he was ranked number 25 in 2002.,1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
641:5,NA,NA,wow-controlled_t5,some studies have cast doubt on the reason for this fear.,1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
945:5,NA,NA,wow-dodeca,hasbro's transformers toyline was promoted through both a comic book by marvel comics and an animated series produced by sunbow productions,1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
119:1,NA,NA,wow-controlled_t5,children and adolescents who attend summer camp are known as campers,1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
456:1,NA,NA,wow-controlled_t5,"yes, it is a mental disorder where people feel the need to check things repeatedly",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
309:8,NA,NA,wow-t5,"i really like charles thomson. he is from scotland. the name rose comes from french, which is the name of a latin word.",1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
153:8,NA,NA,wow-t5,i would like to be a part of a company that aims to price assets based on their risk level and their expected rate of return.,1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
17:4,NA,NA,wow-reference,my iguanas have teeth but they have never bitten me. i don't think it would hurt terribly because mine are small. iguanas can vary in length though.,1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
83:5,NA,NA,wow-reference,"well they can be made with different types of fillings including beef, pork, chicken and various types of seafood.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
944:7,NA,NA,wow-controlled_t5,rock music originated in the united states in the early 1950s,1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
619:3,NA,NA,wow-dinan_et_al,"i am not sure, but i do know that it can be used to help with drugs, or drugs.",1,0,0,"Yes, I understand it.","No, not fully attributable.",4,4
392:6,NA,NA,wow-t5,yea i have.,1,0,0,"Yes, I understand it.","No, not fully attributable.",4,4
93:1,NA,NA,wow-dinan_et_al,i love going to the beach! it's also known as undeveloped or undiscovered beaches.,1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
2:2,NA,NA,wow-t5,"they are creative and unique, i like to think of them as a kind of genius.",1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
704:3,NA,NA,wow-controlled_t5,it is angling where an artificial fly is used to catch fish.,1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
365:1,NA,NA,wow-dodeca,"i haven't seen it, but i know it was set in 1757 during the french and indian war.",1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
911:3,NA,NA,wow-dodeca,"the old norse language, who raided and traded from their northern european homelands across wide areas of northern, central, eastern and western europe, during the late 8th to late 11th centuries.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
416:6,NA,NA,wow-t5,it is. it's been an event at the winter olympic games since 1936.,1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
44:5,NA,NA,wow-reference,each state has their own rules. some states even require that the couple live apart for several months before their divorce can be granted.,1,0,0,"Yes, I understand it.","No, not fully attributable.",5,4
869:5,NA,NA,wow-dinan_et_al,"i'm not sure, but i do know that he was a professional football team.",1,0,0,"Yes, I understand it.","No, not fully attributable.",4,4
122:7,NA,NA,wow-t5,it was the domain of women as baking and brewing were seen as women's work,1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,4
180:3,NA,NA,wow-dodeca,traditional toppings are simply tomato sauce and shredded mozzarella cheese.,1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
619:7,NA,NA,wow-t5,"yes, i think so. i have experienced a lot of physical symptoms like excessive blushing, excessive sweating, trembling, palpitations, and nausea.",1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
418:6,NA,NA,wow-reference,i have not! it is so far to the northwest of north america i would be afraid of freezing to death,1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
106:2,NA,NA,wow-dodeca,"i don't have any names, but i know there are more than seventy cat breeds recognized by various cat registries.",1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
736:2,NA,NA,wow-controlled_t5,"yoga is a group of physical, mental, and spiritual practices.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
321:7,NA,NA,wow-dinan_et_al,romeo and juliet was one of the most popular romeo and juliet.,0,0,0,"No, the response is unclear.",,3,-1
5:1,NA,NA,wow-reference,"yes, and i love it! it's a filtered beer, and it comes in either draft or packaged forms",1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
915:3,NA,NA,wow-dinan_et_al,"i am not sure, but i do know that it has been described as the science of extraterrestrial life.",1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
786:5,NA,NA,wow-reference,"i wouldn't be surprised if it had it's own block of zipcodes, as it is an independent city state, sovereign from the rest of rome.",1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
377:7,NA,NA,wow-dodeca,i didn't know that. they are very popular in zoos.,1,0,0,"Yes, I understand it.","No, not fully attributable.",3,3
733:5,NA,NA,wow-t5,"yes, kung fu panda is an american computer-animated action comedy martial arts film produced by dreamworks animation and distributed by paramount pictures.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
436:1,NA,NA,wow-t5,"i do! i love to swim, i'm sure you can swim with your natural buoyancy.",1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
111:1,NA,NA,wow-dinan_et_al,that's awesome! it's a beautiful beauty show! it's a large-sized beauty!,1,0,0,"Yes, I understand it.","No, not fully attributable.",4,4
877:2,NA,NA,wow-dodeca,it's great. it's a city in the u. s. state of texas.,1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,3
843:6,NA,NA,wow-controlled_t5,"it is, the route changes each year, but the format stays the same, with the appearance of time trials, the passage through the mountain chains of the pyrenees and the alps, and the finish on the champs-élysées in paris.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
11:5,NA,NA,wow-reference,"well, new york is a very powerful city, known for their culture, financial and media, so they have a lot of influence on commerce, research, entertainment, technology, education, politics and sports around the world. so plenty, plenty to do!",1,0,0,"Yes, I understand it.","No, not fully attributable.",5,3
306:4,NA,NA,wow-dinan_et_al,"no, i have not, but i do know that it is often used in gymnastics and cheerleading.",1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
151:3,NA,NA,wow-dinan_et_al,"i eat abdominal pain, bloating, and nausea.",0,0,0,"No, the response is unclear.",,4,-1
507:7,NA,NA,wow-reference,yes. the string causes the soundboard and sound box to vibrate,1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
261:3,NA,NA,wow-t5,"alexander mcqueen is great, he was founded in 1992",1,0,0,"Yes, I understand it.","No, not fully attributable.",5,4
148:3,NA,NA,wow-dinan_et_al,"i like to paint, sponges, and airbrushes.",1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
162:1,NA,NA,wow-dinan_et_al,"i love santa fe, the capital of santa fe.",1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
865:4,NA,NA,wow-t5,"i usually hike for a few hours. i do not hike for long, but i do like to hike in a single day.",1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
776:5,NA,NA,wow-t5,the breed was originally named after the german shepherd and was first breed in 1899,1,0,0,"Yes, I understand it.","No, not fully attributable.",5,4
772:2,NA,NA,wow-dodeca,"a variety of imaging techniques such as x-ray radiography, ultrasound, computed tomography (ct), nuclear medicine including positron emission tomography (pet), and magnetic resonance imaging (mri)",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
635:5,NA,NA,wow-dodeca,"swimming features in a range of local, national, and international competitions, including every modern summer olympics.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
151:5,NA,NA,wow-controlled_t5,"yes, primary lactose intolerance occurs as the amount of lactase declines as people age.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
705:1,NA,NA,wow-controlled_t5,"onion is the most widely cultivated species of the genus ""allium""",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
109:9,NA,NA,wow-dinan_et_al,"i'm not sure, but i do know that modern technology was invented in the 1950's.",1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
791:4,NA,NA,wow-t5,i know that japan is divided into 47 prefectures.,1,0,0,"Yes, I understand it.","No, not fully attributable.",5,4
335:2,NA,NA,wow-t5,"no, i was not. i was seized by a criminal abductor to compel a relative, employer, law enforcement, or government to act, or refrain from acting, in a particular way, often under threat of serious physical harm to the hostage(s) after expiration of an ultimatum",1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
144:2,NA,NA,wow-t5,"i like the atlantic ocean, i love the sands. i like laird hamilton, the big wave surfer.",1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
389:4,NA,NA,wow-reference,"not sure but a lot of famous writers, notable scientist & world leaders are orphans as well",1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
98:7,NA,NA,wow-reference,"oh yes it is, it is basically being mass produced nowadays which caused a significant drop in price.",1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
596:4,NA,NA,wow-controlled_t5,"a farmer might own the farmed land or might work as a laborer on land owned by others, but in advanced economies, a farmer is usually a farm owner, while employees of the farm are known as farm workers, or farmhands.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
260:1,NA,NA,wow-dinan_et_al,i love honda's. they've been around since 2010.,1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
824:8,NA,NA,wow-reference,"not exactly, echolocation uses echoes to locate objects, but snakes just cannot take in sound waves without distortion as they are internal ears, so it passes through skin, it is like hearing through a wall",0,0,1,,,-1,-1
359:5,NA,NA,wow-controlled_t5,a permanent marker is a container and a core of an absorbent material.,1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
338:8,NA,NA,wow-controlled_t5,clive exton adapted the pilot.,1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
485:5,NA,NA,wow-dinan_et_al,"i'm not sure, but they were built in 1953.",1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
846:3,NA,NA,wow-reference,i really like lucy in the sky with diamonds. i recently learned that the beatles were formed in liverpool in 1960!,1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
302:2,NA,NA,wow-dodeca,"they can range from in length, including their tail.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
434:5,NA,NA,wow-t5,"he had three, including ""dirty mind"" which went platinum!",0,0,1,,,-1,-1
271:6,NA,NA,wow-controlled_t5,"yes, dance can be categorized and described by its choreography, by its repertoire of movements, or by its historical period or place of origin.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
689:1,NA,NA,wow-controlled_t5,it's an entertainment franchise developed by hasbro,1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
748:7,NA,NA,wow-t5,"i'm sure you'll have to be aware of the specialized equipment, units, and technology used in the manufacturing process. it's a lot of fun.",1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
81:1,NA,NA,wow-controlled_t5,pig farming is the raising and breeding of domestic pigs as livestock,1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
85:5,NA,NA,wow-dinan_et_al,"i'm not sure, but i know it's called papillomavirus.",1,0,0,"Yes, I understand it.","No, not fully attributable.",3,3
493:2,NA,NA,wow-controlled_t5,it has been growing since the 1960s and 1970s,1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
606:2,NA,NA,wow-controlled_t5,"the history of medicine, as practiced by trained professionals, shows how societies have changed in their approach to illness and disease from ancient times to the present.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
182:6,NA,NA,wow-t5,"yes, some beaches have man-made infrastructure like lifeguard posts, changing rooms, and showers. i think i'm just pretty sure i can get a few.",1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
90:1,NA,NA,wow-t5,"i do, i don't have enough vitamin c. it's also good for the disease scurvy, which is prevented by vitamin c-containing foods.",1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
179:2,NA,NA,wow-t5,"yes, they are! pollination is required to set the vanilla fruit from which the flavoring is derived.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,4
244:5,NA,NA,wow-t5,it is a major source of population growth and cultural change throughout the history of the united states.,0,0,1,,,-1,-1
480:1,NA,NA,wow-t5,i have not read it. i love the romance of jane austen,1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
542:4,NA,NA,wow-controlled_t5,"yes, it's a type of distilled alcoholic beverage made from fermented grain mash.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
222:2,NA,NA,wow-t5,"meat, poultry, and fish at high temperatures can lead to the formation of heterocyclic amines",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,3
871:3,NA,NA,wow-dinan_et_al,"no, i haven't, but i have seen a lot of horror films.",1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
580:3,NA,NA,wow-dinan_et_al,"i'm not sure, but i do know that pizza hut is a subsidiary of pizza hut.",0,0,1,,,-1,-1
83:5,NA,NA,wow-t5,"a taco can be made with a variety of fillings, including beef, pork, chicken, seafood, vegetables, and cheese, allowing for great versatility and variety",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
81:1,NA,NA,wow-dodeca,"i know that pig farming is the raising and breeding of domestic pigs as livestock, and is a branch of animal husbandry.",1,0,0,"Yes, I understand it.","No, not fully attributable.",5,4
536:1,NA,NA,wow-dodeca,"david suchet stars as the eponymous detective, agatha christie's fictional hercule poirot.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
163:4,NA,NA,wow-reference,most sushi is prepared with brown or white rice. i've never seen anyone use noodles.,1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
692:6,NA,NA,wow-controlled_t5,"the first was a 1983 experimental hip hop 12-inch single ""cooky puss"", schellenbach dropped out and the beastie boys made a full transition to hip hop",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,4
222:8,NA,NA,wow-t5,"yes, when using a grill, heat transfer to the food is primarily through thermal radiation.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,4
726:1,NA,NA,wow-dinan_et_al,"i love meatloaf, it is my favorite dish. it is made from a loaf of ground meat.",1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
877:6,NA,NA,wow-t5,"from 2010 to 2016 dallas recorded the highest net domestic migration in the country, in excess of 300,000.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
526:8,NA,NA,wow-controlled_t5,"the ancient olympic games were held in olympia, greece, from the 8th century bc to the 4th century ad.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",4,4
455:9,NA,NA,wow-dodeca,i like the ones that can see in near darkness.,0,0,1,,,-1,-1
158:4,NA,NA,wow-controlled_t5,growing pains are one of the most common causes of recurring pain in children,1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
595:1,NA,NA,wow-dinan_et_al,i love the washington wizards. they are a professional basketball team based in washington.,1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
593:2,NA,NA,wow-controlled_t5,people are unable to control either the thoughts or the activities for more than a short period of time.,1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
225:6,NA,NA,wow-t5,"i did. the city had a population of 1,197,816.",1,0,0,"Yes, I understand it.","No, not fully attributable.",4,2
166:3,NA,NA,wow-t5,oh yes they have a seal of a phoenix rising from ashes,1,1,0,"Yes, I understand it.","Yes, fully attributable.",4,2
467:7,NA,NA,wow-dodeca,i'm not sure. i do know that they have a lot of fatigue and long work hours.,1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
345:1,NA,NA,wow-t5,i do! they are so cute! they range in size from chameleons to geckos!,1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
77:6,NA,NA,wow-dinan_et_al,"i'm not sure, but i do know that they are typically used as a game sport.",1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
8:3,NA,NA,wow-controlled_t5,"yes, it is associated with royalty, magic, mystery and piety.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
120:4,NA,NA,wow-reference,"whittling knives could be used, but they might be too small to cut everything. perhaps use a cleaver or chef's knife?",1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
39:5,NA,NA,wow-dodeca,"yes, it is generally seen as a form of capital that produces public goods for a common good.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",3,3
946:1,NA,NA,wow-dodeca,"yes, it's the use of more than one language, either by an individual speaker or by a community of speakers.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
250:9,NA,NA,wow-reference,for sure! legit as it comes. you and your partner dance and not only do you enjoy it but socially and competitively enjoyed around the world. that one i'm stoked about personally,1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
85:9,NA,NA,wow-reference,"it depends on the type of cancer, but some treatments could be surgery or chemotherapy, possibly radiation. it all depends on the stage of the cancer.",1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
114:4,NA,NA,wow-controlled_t5,"yes, and fashion designers work in a number of ways in designing clothing and accessories.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
699:5,NA,NA,wow-reference,"yes, they are all different sizes as well. they are native to europe and southwestern asia",1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
449:4,NA,NA,wow-dinan_et_al,"i'm not sure, but i do know that it's cooked and preserved.",1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
543:5,NA,NA,wow-dodeca,i like to go to hermosa beach. it's a beachfront city in los angeles county.,1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
710:7,NA,NA,wow-controlled_t5,"yes, you can do it professionally by a hairdresser or at home.",1,0,0,"Yes, I understand it.","No, not fully attributable.",5,3
611:7,NA,NA,wow-t5,"yes, and they are also used to protect against visible and near-visible light or radiation.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
243:5,NA,NA,wow-dinan_et_al,there are over 6000 species of lizard.,1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
817:1,NA,NA,wow-dodeca,armadillos are new world placental mammals in the order cingulata,1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
207:3,NA,NA,wow-t5,they were originally developed as fighting dogs.,0,0,1,,,-1,-1
623:7,NA,NA,wow-dodeca,"the italian musical terms ""piano"" and ""forte"" indicate ""soft"" and ""loud"" respectively, in this context referring to the variations in volume (i. e., loudness) produced in response to a pianist's touch or pressure on the keys: the greater the velocity of a key press, the greater the force of the hammer hitting the strings, and the louder the sound of the note produced and the stronger the attack.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
736:6,NA,NA,wow-controlled_t5,jainism is an ancient indian religion.,1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
871:7,NA,NA,wow-controlled_t5,"it's about a group of demons and spirits, and members of the group suffer from demonic possession.",0,0,1,,,-1,-1
109:1,NA,NA,wow-dodeca,"i don't, but i know that the piano is an acoustic, stringed musical instrument invented in italy by bartolomeo cristofori around the year 1700",1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
