ex-idx,doc-url,doc-url-hash,model-name,output,INT,INT & AIS,Flagged,Q1,Q2,# agree (INT),# agree (AIS)
75:3,http://web.archive.org/web/20200223002038id_/https://wanderingbull.com/turkey-feathers-history/_p2,NA,t5-base-pretrained,native american tribes,0,0,0,"No, the response is unclear.",,5,-1
1744:4,http://1-dot-name-meaning.appspot.com/boy/Phillip_p4,NA,t5-base-pretrained,"award nominee phillip ladon phillips, jr. is an american singer-songwriter who won the eleventh season of american idol on may 23, 2012 .",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
1553:2,http://web.archive.org/web/20191128044945id_/https://en.wikipedia.org/wiki/Matthew_Boulton_p20,NA,t5-base-pretrained,community work,0,0,0,"No, the response is unclear.",,5,-1
1184:1,http://web.archive.org/web/20191208010000id_/https://en.wikipedia.org/wiki/The_Devil_Wears_Prada_(band)_p3,NA,t5-base-no-evidence,"what does the band, the devil wears prada's with roots above and branches below mean??",0,0,0,"No, the response is unclear.",,5,-1
1227:2,http://web.archive.org/web/20190828223722id_/https://en.wikipedia.org/wiki/Tuesdays_with_Morrie_p0,NA,t5-base-no-evidence,tuesdays with morrie is a memoir by american author mitch albom about a series of visits albom made to his former sociology professor morrie schwartz.,1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
769:2,http://web.archive.org/web/20200517103520id_/https://en.wikipedia.org/wiki/Sugizo_p7,NA,t5-small-pretrained,brazil 2011 upon returning to japan,0,0,0,"No, the response is unclear.",,5,-1
274:3,http://web.archive.org/web/20200102043250id_/https://en.wikipedia.org/wiki/Lee_Trevino_p7,NA,t5-small-no-evidence,lee trevino said after the 1969 masters don't talk to me about the masters. i'm never going to play there again.,1,0,0,"Yes, I understand it.","No, not fully attributable.",5,4
1054:2,http://web.archive.org/web/20191218032935id_/https://en.wikipedia.org/wiki/James_Watt_p15,NA,t5-base-no-evidence,james watt retired in 1800.,1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
807:1,http://web.archive.org/web/20191212133645id_/https://en.wikipedia.org/wiki/Judy_Chicago_p5,NA,t5-base-no-evidence,judy chicago was judy chicago involved in the feminist art movement?,0,0,0,"No, the response is unclear.",,5,-1
1879:2,http://web.archive.org/web/20200517103605id_/https://en.wikipedia.org/wiki/Ego_Trippin%27_p0,NA,t5-small-pretrained,ego trippin' - wikipedia centralnotice ego trippin' from wikipedia,0,0,0,"No, the response is unclear.",,5,-1
1420:2,http://web.archive.org/web/20200517094215id_/https://en.wikipedia.org/wiki/Utilitarian_(album)_p0,NA,t5-small-pretrained,utilitarian is the fourteenth studio album by british grindcore band napalm death,1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
807:1,http://web.archive.org/web/20191212133645id_/https://en.wikipedia.org/wiki/Judy_Chicago_p5,NA,t5-small-no-evidence,was judy chicago involved in the feminist art movement?,0,0,0,"No, the response is unclear.",,5,-1
1498:3,http://web.archive.org/web/20191208162506id_/https://en.wikipedia.org/wiki/The_Verve_p5,NA,t5-base-no-evidence,the verve's turmoil continued into 1995's a northern soul.,1,0,0,"Yes, I understand it.","No, not fully attributable.",3,3
532:3,http://web.archive.org/web/20191122064444id_/https://en.wikipedia.org/wiki/Indigenous_peoples_of_Mexico_p9,NA,t5-base-no-evidence,"the spanish legal system divided racial groups into two basic categories, the rep ⁇ blica de espa ⁇ oles, and the rep ⁇ blica de indios.",0,0,0,"No, the response is unclear.",,5,-1
2198:2,http://web.archive.org/web/20191205233036id_/https://en.wikipedia.org/wiki/Married_at_First_Sight_(American_TV_series)_p0,NA,t5-small-no-evidence,all the couples from season 1 are separated.,1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
588:2,http://web.archive.org/web/20191130215815id_/https://en.wikipedia.org/wiki/Luis_Walter_Alvarez_p13,NA,t5-base-pretrained,walter alvarez,0,0,0,"No, the response is unclear.",,5,-1
673:2,http://web.archive.org/web/20200104052806id_/https://en.wikipedia.org/wiki/Ben_Hogan_p2,NA,t5-base-pretrained,chester and clara (williams) hogan,0,0,0,"No, the response is unclear.",,5,-1
1582:1,http://web.archive.org/web/20190916140645id_/https://en.wikipedia.org/wiki/Nomeansno_p0,NA,t5-base-no-evidence,where did nomeansno first come from?,1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
1127:3,http://web.archive.org/web/20191214040151id_/https://en.wikipedia.org/wiki/Dan_Wilson_(musician)_p2,NA,t5-base-no-evidence,"after trip shakespeare's breakup in 1992, musician dan wilson and john munson joined with drummer jacob slichter to form pleasure, a trio that was later renamed semisonic.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,3
451:1,http://web.archive.org/web/20191219104559id_/https://en.wikipedia.org/wiki/Vlade_Divac_p7,NA,t5-base-no-evidence,national team was vlade divac in?,0,0,0,"No, the response is unclear.",,5,-1
1420:2,http://web.archive.org/web/20200517094215id_/https://en.wikipedia.org/wiki/Utilitarian_(album)_p0,NA,t5-base-no-evidence,napalm death's utilitarian was released in the uk on 27 february 2012 and globally on 28 february 2012.,1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
320:1,http://web.archive.org/web/20190926234154id_/https://en.wikipedia.org/wiki/Yip_Harburg_p2,NA,t5-small-no-evidence,yip harburg did in hollywood?,0,0,0,"No, the response is unclear.","No, not fully attributable.",3,-1
2489:1,http://web.archive.org/web/20190805185700id_/https://en.wikipedia.org/wiki/Gilmore_Girls_(season_6)_p3,NA,t5-small-no-evidence,when does rory find out,0,0,0,"No, the response is unclear.",,5,-1
1817:1,http://web.archive.org/web/20191126091330id_/https://en.wikipedia.org/wiki/Howard_Hughes_p13,NA,t5-base-no-evidence,crash,0,0,0,"No, the response is unclear.",,5,-1
2503:2,http://web.archive.org/web/20190720183855id_/https://en.wikipedia.org/wiki/Land_Registration_Act_2002_p1,NA,t5-small-no-evidence,"hm land registry is a non-ministerial department of the government of the united kingdom, created in 1862 to register the ownership of land and property in england and wales.",1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
1544:2,http://web.archive.org/web/20191122062000id_/https://en.wikipedia.org/wiki/Riddler_p15,NA,t5-base-no-evidence,“““““““““““““““““““““““““““““““““““““““““““““““““““““““““““““““““““““““““““““““““““““““““““““““““““““““““““““““““,0,0,1,,,-1,-1
466:2,"http://web.archive.org/web/20200103115734id_/https://en.wikipedia.org/wiki/Choir_of_King%27s_College,_Cambridge_p3",NA,t5-base-pretrained,"queen victoria and prince albert entering king’s college chapel, 1843",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
412:1,http://web.archive.org/web/20191212005019id_/https://en.wikipedia.org/wiki/Melungeon_p0,NA,t5-base-no-evidence,melungeon?,0,0,0,"No, the response is unclear.",,5,-1
254:3,http://web.archive.org/web/20191218150239id_/https://en.wikipedia.org/wiki/Jeb_Bush_p8,NA,t5-base-pretrained,texas commerce bank,0,0,0,"No, the response is unclear.",,5,-1
2381:2,http://web.archive.org/web/20190701021206id_/https://en.wikipedia.org/wiki/Glossary_of_Gaelic_games_terms_p2,NA,t5-base-no-evidence,the player is sent off to a sin bin for 10 minutes.,1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
29:2,http://web.archive.org/web/20191121022131id_/https://en.wikipedia.org/wiki/British_Invasion_p0,NA,t5-small-no-evidence,"the british invasion was a cultural phenomenon of the mid-1960s, when rock and pop music acts from the united kingdom and other aspects of british culture, became popular in the united states.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
785:1,http://web.archive.org/web/20191102033258id_/https://en.wikipedia.org/wiki/Art_Bell_p4,NA,t5-small-pretrained,coast to coast am,0,0,0,"No, the response is unclear.",,5,-1
873:1,http://web.archive.org/web/20191109221954id_/https://en.wikipedia.org/wiki/Chris_Christie_p26,NA,t5-small-no-evidence,what is chris christie's view on firearms?,0,0,0,"No, the response is unclear.",,5,-1
1582:1,http://web.archive.org/web/20190916140645id_/https://en.wikipedia.org/wiki/Nomeansno_p0,NA,t5-base-pretrained,"victoria, british columbia",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
1132:1,http://web.archive.org/web/20191224222158id_/https://en.wikipedia.org/wiki/William_Goebel_p3,NA,t5-small-no-evidence,william goebel started his political career?,0,0,0,"No, the response is unclear.","No, not fully attributable.",3,-1
2574:1,http://web.archive.org/web/20191224184627id_/https://en.wikipedia.org/wiki/That%27s_What_I_Like_(Bruno_Mars_song)_p0,NA,t5-base-pretrained,philip lawrence christopher brody brown james fauntleroy johnathan yip,1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
532:3,http://web.archive.org/web/20191122064444id_/https://en.wikipedia.org/wiki/Indigenous_peoples_of_Mexico_p9,NA,t5-small-pretrained,rep ⁇ blica de espa ⁇ oles,0,0,0,"No, the response is unclear.",,5,-1
1334:1,http://web.archive.org/web/20191130113033id_/https://en.wikipedia.org/wiki/The_Birth_of_a_Nation_p33,NA,t5-small-pretrained,home media and restorations,1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
1586:2,http://web.archive.org/web/20190403032921id_/https://en.wikipedia.org/wiki/Rube_Walker_p1,NA,t5-small-no-evidence,gil hodges immediately announced his retirement to become manager after being traded to the washington senators in 1963.,1,0,0,"Yes, I understand it.","No, not fully attributable.",5,4
1194:1,http://web.archive.org/web/20191211135714id_/https://en.wikipedia.org/wiki/Patrick_Dempsey_p15,NA,t5-small-pretrained,jillian fink,0,0,0,"No, the response is unclear.",,5,-1
712:1,http://web.archive.org/web/20191123235325id_/https://en.wikipedia.org/wiki/Jos%C3%A9_Mart%C3%AD_p14,NA,t5-base-no-evidence,why did josé mart ⁇  return to cuba?,0,0,0,"No, the response is unclear.",,5,-1
1071:1,http://web.archive.org/web/20191212032949id_/https://en.wikipedia.org/wiki/Hound_Dog_(song)_p0,NA,t5-base-pretrained,jerry leiber and mike stoller,1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
215:2,http://web.archive.org/web/20200103204148id_/https://en.wikipedia.org/wiki/Sufjan_Stevens_p9,NA,t5-small-pretrained,"asthmatic kitty announced that stevens would release his newest full-length album, the age of adz, on october 12 .",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
1262:1,http://web.archive.org/web/20191112001449id_/https://en.wikipedia.org/wiki/The_Ronettes_p7,NA,t5-base-no-evidence,tour?,0,0,0,"No, the response is unclear.",,5,-1
1335:3,http://web.archive.org/web/20191207144531id_/https://en.wikipedia.org/wiki/Charles_Krauthammer_p18,NA,t5-small-pretrained,krauthammer,0,0,0,"No, the response is unclear.",,4,-1
883:1,http://web.archive.org/web/20191227190434id_/https://en.wikipedia.org/wiki/Bolt_Thrower_p4,NA,t5-small-pretrained,martin van drunen,0,0,0,"No, the response is unclear.",,5,-1
2467:2,http://web.archive.org/web/20191130215446id_/https://en.wikipedia.org/wiki/Mass_flow_rate_p0,NA,t5-base-pretrained,mass flow rate,0,0,0,"No, the response is unclear.",,5,-1
525:1,http://web.archive.org/web/20200517114326id_/https://en.wikipedia.org/wiki/Rose_Tattoo_(Rose_Tattoo_album)_p0,NA,t5-base-pretrained,1978 studio album by rose tattoo,0,0,0,"No, the response is unclear.","Yes, fully attributable.",3,-1
2725:1,http://link.winneconnelibrary.org/portal/Batman-v-Superman--dawn-of-justice-Warner-Bros./leqWH7c0g20/_p0,NA,t5-small-no-evidence,batman vs superman,0,0,0,"No, the response is unclear.",,5,-1
743:3,http://web.archive.org/web/20191225093721id_/https://en.wikipedia.org/wiki/Seabiscuit_p2,NA,t5-small-no-evidence,"as a two-year-old, seabiscuit raced 35 times.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
1463:2,http://web.archive.org/web/20190902012259id_/https://en.wikipedia.org/wiki/Winger_(band)_p3,NA,t5-base-no-evidence,"2001, it was announced that all original members of the band would return to the studio to record the song on the inside for the very best of winger.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
373:1,http://web.archive.org/web/20190810024404id_/https://en.wikipedia.org/wiki/Stephen_Roche_p6,NA,t5-small-no-evidence,stephen roche did after 1987?,0,0,0,"No, the response is unclear.","No, not fully attributable.",3,-1
2037:2,http://web.archive.org/web/20191215034143id_/https://en.wikipedia.org/wiki/Tagetes_erecta_p4,NA,t5-small-pretrained,cempas ⁇ chil,0,0,0,"No, the response is unclear.",,5,-1
2013:2,http://web.archive.org/web/20201013111946id_/https://en.wikipedia.org/wiki/Maureen_Wroblewitz_p0,NA,t5-small-pretrained,maureen wroblewitz,0,0,0,"No, the response is unclear.",,5,-1
174:3,http://web.archive.org/web/20191124140531id_/https://en.wikipedia.org/wiki/Lou_Reed_p12,NA,t5-small-pretrained,1980–89,0,0,0,"No, the response is unclear.",,5,-1
16:3,https://medlineplus.gov/ency/patientinstructions/000085.htm_p0,NA,t5-small-no-evidence,normal blood sugar levels are less than 100 mg/dl after not eating for at least eight hours.,1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
1744:4,http://1-dot-name-meaning.appspot.com/boy/Phillip_p4,NA,t5-base-no-evidence,"after winning american idol on may 23, 2012, phillip phillips went on the american idol live tour with the rest of the top 10 finishers of season 11.",1,0,0,"Yes, I understand it.","No, not fully attributable.",5,4
2125:2,https://wikivisually.com/wiki/Wah_Ching_p15,NA,t5-base-pretrained,simplified chinese characters,1,1,0,"Yes, I understand it.","Yes, fully attributable.",3,3
2546:2,http://web.archive.org/web/20201127020131id_/http://en.wikipedia.org/wiki/Kevin_Malone_p4,NA,t5-small-pretrained,kevin malone,0,0,0,"No, the response is unclear.",,5,-1
1744:4,http://1-dot-name-meaning.appspot.com/boy/Phillip_p4,NA,t5-small-pretrained,"phillip phillips went on the american idol live tour with the rest of the top 10 finishers of season 11 .  after winning american idol on may 23, 2012, phillip phillips went on the american idol live tour with the rest of the top 10 finishers of season 11 .",1,1,0,"Yes, I understand it.","Yes, fully attributable.",4,2
359:1,http://web.archive.org/web/20191125130932id_/https://en.wikipedia.org/wiki/Sheila_E._p2,NA,t5-small-pretrained,let's go crazy,0,0,0,"No, the response is unclear.","Yes, fully attributable.",3,-1
2078:3,http://blog.beachvillaresort.com/2010/_p3,NA,t5-base-no-evidence,the movie pirates of the caribbean on stranger tides was directed by àstrid bergès-frisbey and gemma ward.,1,0,0,"Yes, I understand it.","No, not fully attributable.",5,3
964:2,http://web.archive.org/web/20200212222201id_/https://en.wikipedia.org/wiki/Mike_Awesome_p8,NA,t5-base-no-evidence,"mike awesome toured with ecw, where he became a two-time world heavyweight champion.",1,0,0,"Yes, I understand it.","No, not fully attributable.",5,3
1870:2,http://web.archive.org/web/20191130223051id_/https://en.wikipedia.org/wiki/Woody_Guthrie_p5,NA,t5-base-no-evidence,woody guthrie joined the dust bowl period.,1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
2122:2,http://web.archive.org/web/20201111214149id_/https://en.wikipedia.org/wiki/List_of_Jersey_Shore_episodes_p5,NA,t5-base-no-evidence,"the second season of jersey shore was shot in miami beach, florida in april & may 2010.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,4
301:3,http://web.archive.org/web/20190930231303id_/https://en.wikipedia.org/wiki/Carl_Lewis_p7,NA,t5-base-pretrained,track and field,0,0,0,"No, the response is unclear.",,5,-1
1864:1,http://web.archive.org/web/20191204035440id_/https://en.wikipedia.org/wiki/Ruhollah_Khomeini_p14,NA,t5-small-no-evidence,when did ruhollah khomeini return to iran from exile?,0,0,0,"No, the response is unclear.",,5,-1
664:3,http://web.archive.org/web/20191128200020id_/https://en.wikipedia.org/wiki/John_Belushi_p3,NA,t5-small-no-evidence,john belushi was one of seven original cast members of the nbc sketch comedy show saturday night live in 1975.,1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
1576:2,http://web.archive.org/web/20191202170520id_/https://en.wikipedia.org/wiki/Hans_Holbein_the_Younger_p6,NA,t5-small-no-evidence,basel was where hans holbein the younger worked as a young artist.,1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
894:1,http://web.archive.org/web/20161228233314id_/https://en.wikipedia.org/wiki/Mala:_I_Mousiki_Tou_Anemou_p0,NA,t5-base-pretrained,soundtrack album by anna vissi,1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
1585:1,http://web.archive.org/web/20210316152805id_/https://en.wikipedia.org/wiki/Weapon_(album)_p0,NA,t5-base-no-evidence,what is the band skinny puppy's weapon?,0,0,0,"No, the response is unclear.",,5,-1
769:2,http://web.archive.org/web/20200517103520id_/https://en.wikipedia.org/wiki/Sugizo_p7,NA,t5-small-no-evidence,sugizo released any singles in 2010-2011??,1,1,0,"Yes, I understand it.","Yes, fully attributable.",3,2
1386:3,http://web.archive.org/web/20191201011232id_/https://en.wikipedia.org/wiki/Charles_Baudelaire_p7,NA,t5-base-no-evidence,charles baudelaire died on 31 august 1867.,1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
2381:2,http://web.archive.org/web/20190701021206id_/https://en.wikipedia.org/wiki/Glossary_of_Gaelic_games_terms_p2,NA,t5-small-no-evidence,the player is sent off to a sin bin for 10 minutes.,1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
320:1,http://web.archive.org/web/20190926234154id_/https://en.wikipedia.org/wiki/Yip_Harburg_p2,NA,t5-small-pretrained,"harburg worked with composers harold arlen , vernon duke , jerome kern , jule styne , and burton lane , and later wrote the lyrics for the wizard of oz .",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
1880:1,http://web.archive.org/web/20191206151628id_/https://en.wikipedia.org/wiki/Oromo_people_p4,NA,t5-base-pretrained,afaan oromo-speaking people used their own gadaa system of governance,1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
965:1,http://web.archive.org/web/20191122184645id_/https://en.wikipedia.org/wiki/Edward_Weston_p27,NA,t5-base-no-evidence,edward weston,0,0,0,"No, the response is unclear.",,5,-1
359:1,http://web.archive.org/web/20191125130932id_/https://en.wikipedia.org/wiki/Sheila_E._p2,NA,t5-base-no-evidence,1984?,0,0,0,"No, the response is unclear.",,5,-1
1284:3,http://web.archive.org/web/20191110183347id_/https://en.wikipedia.org/wiki/James_O%27Keefe_p6,NA,t5-base-pretrained,what are james o' keefe's acorn videos?,1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
1210:2,http://web.archive.org/web/20191105085140id_/https://en.wikipedia.org/wiki/Avenged_Sevenfold_p5,NA,t5-small-pretrained,"avenged sevenfold released their self-titled album . it debuted at no. 4 on the billboard 200 with over 90,000 copies sold .",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
1194:1,http://web.archive.org/web/20191211135714id_/https://en.wikipedia.org/wiki/Patrick_Dempsey_p15,NA,t5-base-pretrained,jillian fink,0,0,0,"No, the response is unclear.",,5,-1
1703:3,http://web.archive.org/web/20161130160610id_/https://en.wikipedia.org/wiki/Norm_O%27Neill_p5,NA,t5-base-no-evidence,norm o'neill was selected in a western australia combined xi for a match against the touring england cricket team at the start of the 1958–59 season in perth.,1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
1281:3,http://web.archive.org/web/20191224202928id_/https://en.wikipedia.org/wiki/Willie_Stargell_p7,NA,t5-base-pretrained,nearly half of the nl parks,0,0,0,"No, the response is unclear.",,4,-1
332:2,http://web.archive.org/web/20200103032648id_/https://en.wikipedia.org/wiki/Ara_Parseghian_p14,NA,t5-small-no-evidence,parseghian won his first national title with the university of notre dame?,1,0,0,"Yes, I understand it.","No, not fully attributable.",4,4
1586:2,http://web.archive.org/web/20190403032921id_/https://en.wikipedia.org/wiki/Rube_Walker_p1,NA,t5-base-no-evidence,gil hodges was traded to the washington senators in 1963.,1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
1336:1,http://web.archive.org/web/20191219014953id_/https://en.wikipedia.org/wiki/Kurt_Warner_p14,NA,t5-base-no-evidence,2009 season?,0,0,0,"No, the response is unclear.",,5,-1
43:2,https://wikivisually.com/wiki/David_Gunn_%28doctor%29_p10,NA,t5-base-pretrained,ann arbor hands-on museum. 2.ann arbor hands-on museum. 3.michigan stadium. university of michigan museum of natural history,0,0,0,"No, the response is unclear.",,5,-1
301:3,http://web.archive.org/web/20190930231303id_/https://en.wikipedia.org/wiki/Carl_Lewis_p7,NA,t5-small-no-evidence,carl lewis was the first person to run a sub-10 second 100 m at low-altitude.,1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
1872:1,http://web.archive.org/web/20191225184331id_/https://en.wikipedia.org/wiki/The_Apples_In_Stereo_p2,NA,t5-small-no-evidence,the apples in stereo's jim mcintyre's favorite band?,0,0,0,"No, the response is unclear.",,5,-1
1637:2,http://web.archive.org/web/20191130003814id_/https://en.wikipedia.org/wiki/Lisa_Marie_Presley_p14,NA,t5-small-pretrained,scientology lisa marie presley,0,0,0,"No, the response is unclear.",,5,-1
397:1,http://web.archive.org/web/20200212204311id_/https://en.wikipedia.org/wiki/The_Bill_James_Historical_Baseball_Abstract_p0,NA,t5-base-no-evidence,what were the bill james baseball abstracts??,0,0,0,"No, the response is unclear.",,5,-1
1892:3,http://web.archive.org/web/20191208004620id_/https://en.wikipedia.org/wiki/Robert_Mitchum_p4,NA,t5-base-pretrained,film noir,0,0,0,"No, the response is unclear.",,5,-1
1186:1,http://web.archive.org/web/20191028230608id_/https://en.wikipedia.org/wiki/Ugly_Kid_Joe_p1,NA,t5-small-no-evidence,ugly kid joe character?,0,0,0,"No, the response is unclear.",,5,-1
1186:1,http://web.archive.org/web/20191028230608id_/https://en.wikipedia.org/wiki/Ugly_Kid_Joe_p1,NA,t5-base-no-evidence,what is meant by the ugly kid joe character??,0,0,0,"No, the response is unclear.",,5,-1
174:3,http://web.archive.org/web/20191124140531id_/https://en.wikipedia.org/wiki/Lou_Reed_p12,NA,t5-small-no-evidence,lou reed married british designer sylvia morales in 1980.,1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
1523:1,http://web.archive.org/web/20191215123939id_/https://en.wikipedia.org/wiki/John_Morrison_(wrestler)_p22,NA,t5-base-pretrained,wwe,0,0,0,"No, the response is unclear.",,5,-1
630:2,http://web.archive.org/web/20210223220011id_/https://en.wikipedia.org/wiki/Brian_Lynch_(basketball)_p0,NA,t5-base-pretrained,who was somebody important in kim clijsters' life?,1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
2013:2,http://web.archive.org/web/20201013111946id_/https://en.wikipedia.org/wiki/Maureen_Wroblewitz_p0,NA,t5-small-no-evidence,the winner of season 5 of asia's next top model was maureen wroblewitz.,1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
307:2,http://web.archive.org/web/20191128152946id_/https://en.wikipedia.org/wiki/Living_with_Michael_Jackson_p0,NA,t5-small-pretrained,living with michael jackson,0,0,0,"No, the response is unclear.",,5,-1
2462:2,https://www.fifaworldcupfootball.com/2019/05/fa-cup-final-2019.html_p0,NA,t5-base-pretrained,manchester city vs watford,0,0,0,"No, the response is unclear.",,5,-1
1334:1,http://web.archive.org/web/20191130113033id_/https://en.wikipedia.org/wiki/The_Birth_of_a_Nation_p33,NA,t5-small-no-evidence,is the film the birth of a nation on?,0,0,0,"No, the response is unclear.",,5,-1
2191:2,http://web.archive.org/web/20191117210237id_/https://en.wikipedia.org/wiki/Blue_law_p0,NA,t5-small-no-evidence,"on november 26, 2003 governor mitt romney struck down the ban on sunday alcohol sales, one of the last vestiges of the prohibition era in massachusetts.",1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
1890:2,http://web.archive.org/web/20190917205530id_/https://en.wikipedia.org/wiki/PJ_Harvey_p7,NA,t5-small-no-evidence,what is to bring you my love by pj harvey?,1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
1420:2,http://web.archive.org/web/20200517094215id_/https://en.wikipedia.org/wiki/Utilitarian_(album)_p0,NA,t5-base-pretrained,2012 studio album by napalm death,0,0,0,"No, the response is unclear.",,4,-1
1050:3,http://web.archive.org/web/20191201123753id_/https://en.wikipedia.org/wiki/Cass_Sunstein_p8,NA,t5-small-no-evidence,what is nudge theory by cass sunstein mean? what is nudge theory by cass sunstein mean?,0,0,0,"No, the response is unclear.",,5,-1
1949:2,http://web.archive.org/web/20191201010055id_/https://en.wikipedia.org/wiki/Cattle_p5,NA,t5-base-pretrained,cow,1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
76:3,http://web.archive.org/web/20191212230211id_/https://en.wikipedia.org/wiki/Literary_genre_p0,NA,t5-small-no-evidence,.,0,0,1,,,-1,-1
1864:1,http://web.archive.org/web/20191204035440id_/https://en.wikipedia.org/wiki/Ruhollah_Khomeini_p14,NA,t5-base-no-evidence,ruhollah khomeini returned to iran from exile?,0,0,0,"No, the response is unclear.",,5,-1
971:1,http://votersedge.nbcchicago.com/il/en/ballot/election/area/43/contests/contest/12572?election_authority_id=117_p2,NA,t5-small-no-evidence,law school? did tim kaine attend law school?,0,0,0,"No, the response is unclear.",,5,-1
943:1,http://web.archive.org/web/20191209235253id_/https://en.wikipedia.org/wiki/Pantera_p3,NA,t5-small-pretrained,i am the night,0,0,0,"No, the response is unclear.",,5,-1
32:1,http://web.archive.org/web/20200806211522id_/https://www.sharks-world.com/types_of_sharks/_p0,NA,t5-base-pretrained,angel sharks,1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
61:2,http://web.archive.org/web/20191201191845id_/https://en.wikipedia.org/wiki/Avengers_(comics)_p0,NA,t5-small-pretrained,avengers are a fictional team of superheroes appearing in american comic books published by marvel comics .,1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
1028:1,http://web.archive.org/web/20191224023943id_/https://en.wikipedia.org/wiki/Mike_Gravel_p26,NA,t5-small-no-evidence,mike gravel losing his seat in the senate??,0,0,0,"No, the response is unclear.",,5,-1
1439:3,http://web.archive.org/web/20191220201731id_/https://en.wikipedia.org/wiki/Skinny_Puppy_p27,NA,t5-small-no-evidence,skinny puppy were part of skinny puppy?,0,0,0,"No, the response is unclear.",,5,-1
32:1,http://web.archive.org/web/20200806211522id_/https://www.sharks-world.com/types_of_sharks/_p0,NA,t5-small-no-evidence,shark sharks?,0,0,0,"No, the response is unclear.",,5,-1
771:1,http://web.archive.org/web/20191129014233id_/https://en.wikipedia.org/wiki/Marlon_Brando_p40,NA,t5-base-no-evidence,marlon brando's lifestyle like??,0,0,0,"No, the response is unclear.",,5,-1
2122:2,http://web.archive.org/web/20201111214149id_/https://en.wikipedia.org/wiki/List_of_Jersey_Shore_episodes_p5,NA,t5-small-pretrained,"mtv announced that the second season would follow all of the first-season cast as they ""escape the cold northeast and find themselves in a new destination""",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
335:3,http://web.archive.org/web/20191205034337id_/https://en.wikipedia.org/wiki/Andrew_Johnson_p8,NA,t5-small-no-evidence,"unable to stay in raleigh, where andrew johnson risked being apprehended for abandoning selby, he decided to move west.",1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
1211:1,http://web.archive.org/web/20191114222900id_/https://en.wikipedia.org/wiki/Greg_LeMond_p2,NA,t5-base-no-evidence,where was greg lemond born?,0,0,0,"No, the response is unclear.",,5,-1
466:3,"http://web.archive.org/web/20200103115734id_/https://en.wikipedia.org/wiki/Choir_of_King%27s_College,_Cambridge_p3",NA,t5-small-no-evidence,by the 1860s it was recognised that musical standards in the choir needed improvement.,1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
883:3,http://web.archive.org/web/20191227190434id_/https://en.wikipedia.org/wiki/Bolt_Thrower_p4,NA,t5-small-no-evidence,bolt thrower tour?,0,0,0,"No, the response is unclear.",,5,-1
1227:2,http://web.archive.org/web/20190828223722id_/https://en.wikipedia.org/wiki/Tuesdays_with_Morrie_p0,NA,t5-base-pretrained,what was tuesdays with morrie?,1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
